query,topIntent,conversationName,description,answer,enabled,intentAnnotations,exampleDataAnnotations
How can I review the details of the transactions made via the wallet?,ANS.FAQs.alAhlyPhoneCash.review.detail.transact.made.wallet,FAQ: How can I review the details of the transactions made via the wallet?,,"It is available to review the previous transactions made via the wallet from ""my transactions"" service on the mobile application.",TRUE,,
Retail - How can I get a password to use Al Ahly Net & NBE Mobile?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.password.us,FAQ: Retail - How can I get a password to use Al Ahly Net & NBE Mobile?,,"After subscribing to the service, a ""Login Passcode” will be sent to your mobile phone registered with the Bank to be used in creating your “Login Password”.",TRUE,,
Retail - How can I get the password for Al-Ahly Net / Al-Ahly Mobile service?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.password.us,FAQ: Retail - How can I get a password to use Al Ahly Net & NBE Mobile?,,"After subscribing to the service, a ""Login Passcode” will be sent to your mobile phone registered with the Bank to be used in creating your “Login Password”.",TRUE,,
What are the categories of vouchers that can be redeemed?,ANS.FAQs.alAhlyPoints.voucher.denomin,FAQ: What are the Vouchers denominations?,,"10,000 points= EGP 100
20,000 points= EGP 200
50,000 points= EGP 500
100,000 points= EGP 1,000 
500,000 points= EGP 5,000 
1,000,000 points= EGP 10,000",TRUE,,
What are the Vouchers denominations?,ANS.FAQs.alAhlyPoints.voucher.denomin,FAQ: What are the Vouchers denominations?,,"10,000 points= EGP 100
20,000 points= EGP 200
50,000 points= EGP 500
100,000 points= EGP 1,000 
500,000 points= EGP 5,000 
1,000,000 points= EGP 10,000",TRUE,,
How can I replace my NBE card number that is linked to the wallet upon the replacement of the card due to loss or damage?,ANS.FAQs.alAhlyPhoneCash.replac.card.number.link.wallet.upon.replac.due.loss.damag,FAQ: How can I replace my NBE card number that is linked to the wallet upon the replacement of the card due to loss or damage?,,"Open the mobile application, click ""My wallet"", then ""My cards"", select the replaced card, press remove, then press the plus ""+"" icon to insert the new card details.",TRUE,,
How can I replace my card linked to AlAhli PhoneCash wallet due to loss or damage?,ANS.FAQs.alAhlyPhoneCash.replac.card.number.link.wallet.upon.replac.due.loss.damag,FAQ: How can I replace my NBE card number that is linked to the wallet upon the replacement of the card due to loss or damage?,,"Open the mobile application, click ""My wallet"", then ""My cards"", select the replaced card, press remove, then press the plus ""+"" icon to insert the new card details.",TRUE,,
Can I delete categories and add others in place of them?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.categori.add.place,FAQ: Retail - Can I remove categories and add other categories in their place?,,You may not remove previously added categories but you can modify the name of the category.,TRUE,,
Retail - Can I delete categories and add others instead?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.categori.add.place,FAQ: Retail - Can I remove categories and add other categories in their place?,,You may not remove previously added categories but you can modify the name of the category.,TRUE,,
Retail - Can I remove categories and add other categories in their place?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.categori.add.place,FAQ: Retail - Can I remove categories and add other categories in their place?,,You may not remove previously added categories but you can modify the name of the category.,TRUE,,
Retail - Can a POS machine be linked to a retail account?,ANS.FAQs.pos.machin.link.ret.acc,FAQ: Retail - Can a POS machine be linked to a retail account?,,No. A corporate current account shall be opened for business transactions.,TRUE,,
Retail - Can the machine be linked to an individual account?,ANS.FAQs.pos.machin.link.ret.acc,FAQ: Retail - Can a POS machine be linked to a retail account?,,No. A corporate current account shall be opened for business transactions.,TRUE,,
Corp - How much is the card issuance fee?,ANS.FAQs.corp.debit.cards.card.issuanc.fee,FAQ: Debit Card - Corp - How much is the card issuance fee?,,The card issuance fee is EGP 100.,TRUE,,
Corp - What are the card issuance fees?,ANS.FAQs.corp.debit.cards.card.issuanc.fee,FAQ: Debit Card - Corp - How much is the card issuance fee?,,The card issuance fee is EGP 100.,TRUE,,
Can I change my debit card PIN number?,NBE.Core.Cards,Cards,,,TRUE,,
Can I use my corporate prepaid card for international transactions?,NBE.Core.Cards,Cards,,,TRUE,,
What are the benefits of a corporate prepaid card?,NBE.Core.Cards,Cards,,,TRUE,,
Can I use my prepaid card for online purchases?,NBE.Core.Cards,Cards,,,TRUE,,
What are the spending limits on a corporate prepaid card?,NBE.Core.Cards,Cards,,,TRUE,,
How do I dispute a charge on my prepaid card?,NBE.Core.Cards,Cards,,,TRUE,,
What are the benefits of using a MasterCard Corporate Card?,NBE.Core.Cards,Cards,,,TRUE,,
Can I use a corporate debit card for international transactions?,NBE.Core.Cards,Cards,,,TRUE,,
Can I customize the design of my corporate prepaid card?,NBE.Core.Cards,Cards,,,TRUE,,
tell me about cards,NBE.Core.Cards,Cards,,,TRUE,,
How can I apply for a MasterCard Corporate Card from the bank?,NBE.Core.Cards,Cards,,,TRUE,,
How can I add money to my prepaid card?,NBE.Core.Cards,Cards,,,TRUE,,
What is the credit limit on my card?,NBE.Core.Cards,Cards,,,TRUE,,
How can I cancel my corporate prepaid card if it is lost or stolen?,NBE.Core.Cards,Cards,,,TRUE,,
What are the benefits of a corporate debit card?,NBE.Core.Cards,Cards,,,TRUE,,
What rewards or cashback options are available with a MasterCard Corporate Card?,NBE.Core.Cards,Cards,,,TRUE,,
How long does it take to receive a new corporate prepaid card if it is lost or stolen?,NBE.Core.Cards,Cards,,,TRUE,,
cards,NBE.Core.Cards,Cards,,,TRUE,,
Are there any fees associated with using a MasterCard Corporate Card?,NBE.Core.Cards,Cards,,,TRUE,,
How do I activate my prepaid card?,NBE.Core.Cards,Cards,,,TRUE,,
how to make credit card payments,NBE.Core.Cards,Cards,,,TRUE,,
Can I link my debit card to a mobile wallet app?,NBE.Core.Cards,Cards,,,TRUE,,
what are your credit card types,NBE.Core.Cards,Cards,,,TRUE,,
Can I apply for a corporate debit card for my business?,NBE.Core.Cards,Cards,,,TRUE,,
What are the transaction limits on my prepaid card?,NBE.Core.Cards,Cards,,,TRUE,,
How do I dispute a charge on my credit card?,NBE.Core.Cards,Cards,,,TRUE,,
What are the daily withdrawal and purchase limits for my debit card?,NBE.Core.Cards,Cards,,,TRUE,,
What fees are associated with a corporate debit card?,NBE.Core.Cards,Cards,,,TRUE,,
Can I use my debit card internationally?,NBE.Core.Cards,Cards,,,TRUE,,
How do I check my balance on my prepaid card?,NBE.Core.Cards,Cards,,,TRUE,,
Can I track employee spending on corporate debit cards?,NBE.Core.Cards,Cards,,,TRUE,,
cards types,NBE.Core.Cards,Cards,,,TRUE,,
What are the fees associated with my prepaid card?,NBE.Core.Cards,Cards,,,TRUE,,
What is the process for cancelling a corporate debit card?,NBE.Core.Cards,Cards,,,TRUE,,
What are the fees associated with my debit card?,NBE.Core.Cards,Cards,,,TRUE,,
Are there any fees associated with using a corporate prepaid card?,NBE.Core.Cards,Cards,,,TRUE,,
Is there a mobile app for managing corporate debit card accounts?,NBE.Core.Cards,Cards,,,TRUE,,
What is the annual fee for my credit card?,NBE.Core.Cards,Cards,,,TRUE,,
What is the maximum spending limit on a corporate debit card?,NBE.Core.Cards,Cards,,,TRUE,,
Can I get a cash advance on my credit card?,NBE.Core.Cards,Cards,,,TRUE,,
Can I set spending limits on a MasterCard Corporate Card for my employees?,NBE.Core.Cards,Cards,,,TRUE,,
Can I use my prepaid card internationally?,NBE.Core.Cards,Cards,,,TRUE,,
How do I report a lost or stolen MasterCard Corporate Card?,NBE.Core.Cards,Cards,,,TRUE,,
What is the interest rate on a corporate debit card?,NBE.Core.Cards,Cards,,,TRUE,,
How do I cancel my prepaid card?,NBE.Core.Cards,Cards,,,TRUE,,
how to activate your credit card,NBE.Core.Cards,Cards,,,TRUE,,
What rewards do I earn with my credit card?,NBE.Core.Cards,Cards,,,TRUE,,
How do I open a corporate debit card account?,NBE.Core.Cards,Cards,,,TRUE,,
Is there a grace period for credit card payments?,NBE.Core.Cards,Cards,,,TRUE,,
Can I pay my credit card bill online?,NBE.Core.Cards,Cards,,,TRUE,,
What is the interest rate on my credit card?,NBE.Core.Cards,Cards,,,TRUE,,
How can I track the spending on my corporate prepaid card?,NBE.Core.Cards,Cards,,,TRUE,,
Can I set spending limits for individual employees on corporate debit cards?,NBE.Core.Cards,Cards,,,TRUE,,
How do I report a lost or stolen debit card?,NBE.Core.Cards,Cards,,,TRUE,,
What are the security features of a corporate debit card?,NBE.Core.Cards,Cards,,,TRUE,,
Are there any rewards or cashback options available for my prepaid card?,NBE.Core.Cards,Cards,,,TRUE,,
Can I link a MasterCard Corporate Card to my accounting software?,NBE.Core.Cards,Cards,,,TRUE,,
How do I dispute a charge on my debit card statement?,NBE.Core.Cards,Cards,,,TRUE,,
How can I manage my MasterCard Corporate Card account online?,NBE.Core.Cards,Cards,,,TRUE,,
How long does it take to receive a corporate debit card after applying?,NBE.Core.Cards,Cards,,,TRUE,,
How do I activate a new corporate debit card?,NBE.Core.Cards,Cards,,,TRUE,,
How can I apply for a corporate prepaid card?,NBE.Core.Cards,Cards,,,TRUE,,
Are there any rewards or cashback programs for corporate debit card use?,NBE.Core.Cards,Cards,,,TRUE,,
How do I dispute a transaction on a corporate debit card?,NBE.Core.Cards,Cards,,,TRUE,,
Can I reload my prepaid card?,NBE.Core.Cards,Cards,,,TRUE,,
How do I report a lost or stolen corporate debit card?,NBE.Core.Cards,Cards,,,TRUE,,
What happens if I lose my prepaid card?,NBE.Core.Cards,Cards,,,TRUE,,
How do I apply for a credit card?,NBE.Core.Cards,Cards,,,TRUE,,
Can I use my prepaid card to withdraw cash from an ATM?,NBE.Core.Cards,Cards,,,TRUE,,
How can I apply for a debit card?,NBE.Core.Cards,Cards,,,TRUE,,
How can I track my expenses with a MasterCard Corporate Card?,NBE.Core.Cards,Cards,,,TRUE,,
Can I use my credit card for this purchase?,NBE.Core.Cards,Cards,,,TRUE,,
How can I manage my corporate prepaid card account online?,NBE.Core.Cards,Cards,,,TRUE,,
How do I set up alerts for my debit card transactions?,NBE.Core.Cards,Cards,,,TRUE,,
How do I activate my new debit card?,NBE.Core.Cards,Cards,,,TRUE,,
what are cards NBE provides?,NBE.Core.Cards,Cards,,,TRUE,,
Corp - Can transfers be made between accounts through the debit card?,ANS.FAQs.corp.debit.cards.transfer.made.acc.card,FAQ: Corp - Can transfers be made between accounts through the debit card?,,Transfers can be made between accounts linked to the debit card through the ATM.,TRUE,,
Corp - Is it possible to transfer between accounts through a debit card?,ANS.FAQs.corp.debit.cards.transfer.made.acc.card,FAQ: Corp - Can transfers be made between accounts through the debit card?,,Transfers can be made between accounts linked to the debit card through the ATM.,TRUE,,
How long does the contracting procedure take?,ANS.FAQs.pos.long.contract.procedur,FAQ: How long does the contracting procedure take?,,Contracting is completed within 5 days from the account opening.,TRUE,,
What is the time to complete the contracting process?,ANS.FAQs.pos.long.contract.procedur,FAQ: How long does the contracting procedure take?,,Contracting is completed within 5 days from the account opening.,TRUE,,
What if I entered the wrong password more than once?,ANS.FAQs.alAhlyPhoneCash.enter.wrong.password.onc,FAQ: What if I entered a wrong password more than once?,,The service will be temporarily suspended until you contact the call center to cancel the suspension after verifying your data.,TRUE,,
What if I entered a wrong password more than once?,ANS.FAQs.alAhlyPhoneCash.enter.wrong.password.onc,FAQ: What if I entered a wrong password more than once?,,The service will be temporarily suspended until you contact the call center to cancel the suspension after verifying your data.,TRUE,,
ahly points and offers,NBE.Core.AlAhlyPointAndOffers,Al Ahly Points and Offers,,,TRUE,,
al ahly points and offers,NBE.Core.AlAhlyPointAndOffers,Al Ahly Points and Offers,,,TRUE,,
al ahly offers,NBE.Core.AlAhlyPointAndOffers,Al Ahly Points and Offers,,,TRUE,,
points and offers,NBE.Core.AlAhlyPointAndOffers,Al Ahly Points and Offers,,,TRUE,,
al ahly points,NBE.Core.AlAhlyPointAndOffers,Al Ahly Points and Offers,,,TRUE,,
ahly offers,NBE.Core.AlAhlyPointAndOffers,Al Ahly Points and Offers,,,TRUE,,
ahly points,NBE.Core.AlAhlyPointAndOffers,Al Ahly Points and Offers,,,TRUE,,
How to subscribe to roadside assistance services?,ANS.FAQs.alAhlyPlatinum.services.subscrib.road.assist,FAQ: How to subscribe to Road Assistance Service?,,"For more information about Road Assistance service, how to register and how to get the service 24/7, please visit: https://www.getmayday.io/register.html",TRUE,,
How to subscribe to Road Assistance Service?,ANS.FAQs.alAhlyPlatinum.services.subscrib.road.assist,FAQ: How to subscribe to Road Assistance Service?,,"For more information about Road Assistance service, how to register and how to get the service 24/7, please visit: https://www.getmayday.io/register.html",TRUE,,
Retail - Can I create a budget via Al Ahly Net/NBE Mobile?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.creat.budget,FAQ: Retail - Can I create a budget via Al Ahly Net/NBE Mobile?,,"Yes, you can create a budget for your transactions. Choose the category via the personal financial management service. You can create a one-month budget, a recurring budget or a budget for a specified period up to 3 years. You can monitor your budget through a graph. You can go to the service via the menu>Personal Financial Management>Budget>Create Budget.",TRUE,,
